post_id,fk_user_id,post_type,title,content,hashtags,location,manual_label,likes,spam_flag,rating,created_at
Pb7a96287,Ue10cee3f,recommendation,My Travel Story,Visited a wonderful place!,#culture,Morro do Moco,cultural_info,215,0,1.37,2024-05-25
P2be091d0,U8975997e,travel_tip,Amazing Experience,The food was delicious!,#travel,Morro do Moco,recommendation,136,1,4.59,2023-03-15
Pd930cf14,U79c5e4a9,travel_tip,My Travel Story,Highly recommend this destination.,#adventure,Kalandula Falls,recommendation,62,0,4.6,2024-01-30
Pcce3925f,Ud0c650ee,travel_tip,My Travel Story,Visited a wonderful place!,#beach,Kalandula Falls,recommendation,266,0,3.53,2024-04-29
P4f7c8399,U6a8b90a9,cultural_info,Cultural Insights,Highly recommend this destination.,#food,Ilha do Mussulo,recommendation,381,0,2.36,2023-09-17
P9cf67d09,U7c77e3ab,cultural_info,My Travel Story,The food was delicious!,#travel,Ilha do Mussulo,feedback,498,0,2.4,2023-08-30
P45386e7a,Ub08504f0,travel_tip,Cultural Insights,Visited a wonderful place!,#beach,Museu Nacional de História Natural,recommendation,202,0,3.9,2023-01-10
P06c2e02b,U8c43e13f,recommendation,Tips for Travelers,Highly recommend this destination.,#adventure,Praia Morena,feedback,80,1,4.59,2023-04-04
P3debb7e1,U602e5341,cultural_info,Amazing Experience,Visited a wonderful place!,#adventure,Ilha do Mussulo,feedback,359,0,4.55,2023-05-09
P169f084c,U643c7eac,feedback,Cultural Insights,The food was delicious!,#culture,Ilha do Mussulo,feedback,10,1,4.12,2024-01-02
P6290ddd1,Udef1ca49,feedback,Cultural Insights,Visited a wonderful place!,#culture,Ilha do Mussulo,travel_tip,286,0,3.57,2024-07-09
P7f960376,U7bfc2dd3,travel_tip,My Travel Story,Highly recommend this destination.,#nature,Museu Nacional de História Natural,cultural_info,374,1,1.34,2023-10-09
Pa855b92a,Uc219b476,feedback,Amazing Experience,Highly recommend this destination.,#culture,Museu Nacional de História Natural,cultural_info,277,0,1.65,2024-04-09
Pab9834dd,Uf9582966,travel_tip,My Travel Story,Visited a wonderful place!,#nature,Museu Nacional de História Natural,feedback,164,0,4.59,2024-07-05
P8c0dc9a1,U522dea06,travel_tip,My Travel Story,Had an unforgettable adventure.,#nature,Morro do Moco,cultural_info,165,1,3.43,2023-11-26
P13bf997b,U54eb58c5,recommendation,Amazing Experience,Visited a wonderful place!,#beach,Morro do Moco,recommendation,103,0,1.04,2024-05-12
P6bae07b4,U9295e5cc,recommendation,Amazing Experience,Had an unforgettable adventure.,#food,Kalandula Falls,cultural_info,25,0,1.41,2023-08-15
Pf639a33e,U0331a7c7,recommendation,Amazing Experience,Highly recommend this destination.,#food,Kalandula Falls,recommendation,239,0,3.65,2024-01-05
P0999d8c0,U8883c844,travel_tip,Cultural Insights,Visited a wonderful place!,#nature,Museu Nacional de História Natural,recommendation,375,0,1.02,2023-11-08
P0fa90992,U69af1b5e,feedback,Amazing Experience,Visited a wonderful place!,#food,Morro do Moco,travel_tip,97,0,1.64,2024-06-22
Pfadcc760,U2a7f02e4,feedback,My Travel Story,Had an unforgettable adventure.,#food,Praia Morena,cultural_info,345,1,3.19,2024-03-13
P6871d8a3,U91da6ea1,recommendation,My Travel Story,Highly recommend this destination.,#nature,Kalandula Falls,cultural_info,336,0,3.77,2024-06-30
Pcc1f7a27,U414a3f28,travel_tip,Cultural Insights,The food was delicious!,#nature,Museu Nacional de História Natural,cultural_info,211,1,3.61,2023-11-28
P4d76dba6,U905fa850,feedback,My Travel Story,Had an unforgettable adventure.,#nature,Ilha do Mussulo,cultural_info,184,1,1.9,2024-04-03
P52ed4248,Uceb61ce6,travel_tip,Amazing Experience,Visited a wonderful place!,#adventure,Quicama National Park,recommendation,265,0,3.85,2023-11-06
Pdb5c834c,U31ee1a4b,cultural_info,My Travel Story,Highly recommend this destination.,#adventure,Praia Morena,cultural_info,470,0,1.95,2023-04-07
P4134e348,U217594f8,travel_tip,Cultural Insights,Highly recommend this destination.,#beach,Museu Nacional de História Natural,cultural_info,455,0,2.3,2023-08-27
Pcc2dc03d,U78139c19,cultural_info,Amazing Experience,Had an unforgettable adventure.,#nature,Morro do Moco,recommendation,370,0,3.99,2024-05-09
P3acabc42,Ue22ed551,travel_tip,Amazing Experience,The food was delicious!,#travel,Ilha do Mussulo,travel_tip,40,0,3.6,2023-12-09
Pfa25a4b0,U1d4171ec,travel_tip,Tips for Travelers,Visited a wonderful place!,#beach,Ilha do Mussulo,recommendation,324,1,4.4,2023-02-25
Pf65a0e72,Ub9b6b72f,recommendation,Cultural Insights,Highly recommend this destination.,#adventure,Quicama National Park,feedback,78,0,3.63,2024-02-07
P0f1d2b78,U0b9cd87e,travel_tip,Amazing Experience,Highly recommend this destination.,#culture,Museu Nacional de História Natural,travel_tip,75,0,3.27,2023-12-11
Pa542ace0,U769b8603,travel_tip,Amazing Experience,Had an unforgettable adventure.,#adventure,Praia Morena,travel_tip,256,1,1.37,2023-05-14
Pb54f99b0,U88ff589f,feedback,Tips for Travelers,Highly recommend this destination.,#culture,Kalandula Falls,feedback,287,0,2.47,2023-09-06
Pb12c9d9e,U9a34874d,cultural_info,Tips for Travelers,The food was delicious!,#food,Quicama National Park,recommendation,57,1,2.06,2024-03-09
P542b19e9,Uc97ee642,cultural_info,My Travel Story,The food was delicious!,#adventure,Quicama National Park,recommendation,394,0,1.98,2023-06-23
P1ec7c648,U3b0ec6ce,travel_tip,My Travel Story,Had an unforgettable adventure.,#travel,Morro do Moco,feedback,350,0,4.89,2023-06-09
P3cdd0cae,Ub8aa1067,recommendation,Amazing Experience,Visited a wonderful place!,#beach,Quicama National Park,feedback,444,0,2.57,2023-01-15
P768c6ae3,U7fc9f924,recommendation,Cultural Insights,Had an unforgettable adventure.,#culture,Praia Morena,cultural_info,107,0,4.57,2023-07-28
P0d703677,Uca674ffb,cultural_info,Tips for Travelers,Highly recommend this destination.,#food,Ilha do Mussulo,recommendation,192,0,3.52,2023-09-19
P2b4dc19b,Ue01a7ac2,recommendation,Cultural Insights,Highly recommend this destination.,#food,Quicama National Park,cultural_info,27,1,4.18,2023-01-09
P8c5e884a,Ud3e6fb91,travel_tip,Cultural Insights,The food was delicious!,#travel,Praia Morena,cultural_info,444,1,3.01,2023-08-25
P28be9571,U15506c29,recommendation,Cultural Insights,Had an unforgettable adventure.,#nature,Quicama National Park,recommendation,95,0,3.31,2024-05-27
P8bac54ae,Uae4514f1,travel_tip,Amazing Experience,Visited a wonderful place!,#beach,Quicama National Park,cultural_info,170,1,2.97,2024-02-07
Pe7d51ba8,Uc0569050,feedback,Amazing Experience,The food was delicious!,#food,Museu Nacional de História Natural,cultural_info,320,0,1.78,2023-08-30
P272e0c0a,U64d3cb0b,cultural_info,Amazing Experience,The food was delicious!,#culture,Praia Morena,cultural_info,115,0,3.89,2023-12-16
Pf0f68950,U28f39f3c,travel_tip,My Travel Story,Visited a wonderful place!,#food,Kalandula Falls,feedback,213,0,2.12,2024-08-09
P09511354,Ue7f01df0,travel_tip,Cultural Insights,The food was delicious!,#culture,Quicama National Park,feedback,105,0,1.1,2024-08-17
P431d1605,U5c80c538,feedback,My Travel Story,The food was delicious!,#food,Ilha do Mussulo,feedback,220,0,3.58,2024-08-01
P13b3b5ca,U0451cd56,feedback,Cultural Insights,Visited a wonderful place!,#nature,Quicama National Park,recommendation,94,0,1.71,2023-05-30
P1329a425,U7f08c203,recommendation,Cultural Insights,Had an unforgettable adventure.,#culture,Museu Nacional de História Natural,travel_tip,381,0,4.76,2023-06-05
Pd8ebb2d2,U3df7f2ad,feedback,Amazing Experience,Highly recommend this destination.,#beach,Praia Morena,cultural_info,310,0,4.82,2023-08-26
P7e6cb70c,U2aa9ab05,recommendation,Cultural Insights,Visited a wonderful place!,#food,Kalandula Falls,feedback,257,1,4.66,2024-01-18
P20e95929,Ude2cd45c,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#beach,Morro do Moco,feedback,115,0,2.48,2024-02-23
P3b2265dc,U1626077d,recommendation,Cultural Insights,Had an unforgettable adventure.,#beach,Ilha do Mussulo,feedback,387,0,1.06,2023-03-09
Pa5c18e92,U4eb9ca0f,travel_tip,Tips for Travelers,The food was delicious!,#culture,Morro do Moco,travel_tip,207,0,4.71,2024-01-25
Pca0223ca,Ueefacd6f,cultural_info,Tips for Travelers,Visited a wonderful place!,#nature,Praia Morena,travel_tip,233,0,2.71,2023-09-09
P1faa0f33,U8a0096f7,travel_tip,Amazing Experience,Had an unforgettable adventure.,#nature,Ilha do Mussulo,recommendation,97,0,4.87,2024-03-26
P34493cf4,U9e186f53,cultural_info,Cultural Insights,Had an unforgettable adventure.,#beach,Kalandula Falls,cultural_info,313,0,4.85,2024-06-13
Pb7db7b8b,Uc31d4eba,feedback,Tips for Travelers,Had an unforgettable adventure.,#travel,Ilha do Mussulo,recommendation,92,0,4.41,2024-02-07
P92a279c9,U1e0441d1,cultural_info,Tips for Travelers,Visited a wonderful place!,#beach,Kalandula Falls,feedback,451,1,2.18,2023-04-03
Pcac90126,U79283d51,cultural_info,My Travel Story,Visited a wonderful place!,#travel,Praia Morena,travel_tip,324,0,2.54,2023-03-29
P5c4f3cdb,U556d7321,travel_tip,My Travel Story,Had an unforgettable adventure.,#nature,Kalandula Falls,recommendation,393,0,4.4,2023-12-10
P7e139953,U1b672789,feedback,My Travel Story,Highly recommend this destination.,#beach,Ilha do Mussulo,recommendation,214,0,2.27,2023-11-13
P3b78a79a,U30323e84,travel_tip,Cultural Insights,Highly recommend this destination.,#travel,Morro do Moco,feedback,1,0,1.68,2023-01-13
P26c0dd50,Ub62759a9,travel_tip,Tips for Travelers,Visited a wonderful place!,#nature,Kalandula Falls,feedback,111,1,3.23,2024-04-09
Pdb422497,U27887c59,travel_tip,Amazing Experience,Visited a wonderful place!,#beach,Quicama National Park,cultural_info,317,0,4.74,2023-02-20
P60bb9f85,Ude2cd45c,feedback,Amazing Experience,The food was delicious!,#travel,Morro do Moco,recommendation,341,0,3.78,2023-12-06
P32a75b18,U761ee29b,recommendation,Amazing Experience,Visited a wonderful place!,#culture,Morro do Moco,feedback,344,0,3.28,2024-08-09
P821eabf4,U33796ebb,feedback,Tips for Travelers,The food was delicious!,#travel,Praia Morena,cultural_info,165,0,1.39,2024-01-24
P3bf59427,U522dea06,recommendation,Tips for Travelers,Visited a wonderful place!,#adventure,Kalandula Falls,feedback,62,0,3.46,2023-12-04
Pb4fde87f,U60c5b488,travel_tip,My Travel Story,Highly recommend this destination.,#nature,Praia Morena,recommendation,292,0,4.96,2024-05-10
Pd0ae8369,Udef1ca49,cultural_info,Tips for Travelers,The food was delicious!,#adventure,Quicama National Park,cultural_info,474,0,1.56,2024-07-30
P54dffd43,Ue443856d,travel_tip,Tips for Travelers,Highly recommend this destination.,#nature,Morro do Moco,cultural_info,99,0,3.07,2023-05-02
P90e0fdb3,U00c5b56c,travel_tip,Amazing Experience,Highly recommend this destination.,#nature,Kalandula Falls,travel_tip,23,0,4.51,2023-12-25
P19a3380e,Ua9551335,feedback,Amazing Experience,Highly recommend this destination.,#food,Museu Nacional de História Natural,cultural_info,404,0,3.96,2023-11-12
P6b06138e,U10076ad1,cultural_info,Amazing Experience,Visited a wonderful place!,#food,Museu Nacional de História Natural,cultural_info,202,0,3.79,2023-06-29
Pc4c1b2f2,U640c6d68,cultural_info,Cultural Insights,Had an unforgettable adventure.,#culture,Praia Morena,feedback,246,0,3.81,2024-04-16
P68b09304,Uea144547,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#food,Praia Morena,cultural_info,289,0,2.44,2024-07-22
Pc0f18ae5,Uc543212f,recommendation,My Travel Story,The food was delicious!,#adventure,Praia Morena,feedback,143,0,2.17,2023-12-14
Pacf2b87c,U6b3d23f1,feedback,Tips for Travelers,Highly recommend this destination.,#nature,Praia Morena,cultural_info,361,0,4.24,2023-02-02
Pa29f7a28,Uaebbad30,travel_tip,Amazing Experience,Had an unforgettable adventure.,#beach,Museu Nacional de História Natural,travel_tip,424,0,4.24,2023-08-10
P86978e56,U556d7321,cultural_info,My Travel Story,Visited a wonderful place!,#adventure,Praia Morena,feedback,467,0,4.47,2024-03-30
P9a03b748,Uea5355cc,recommendation,Tips for Travelers,Highly recommend this destination.,#beach,Museu Nacional de História Natural,travel_tip,375,0,4.65,2023-12-02
P60612c1f,U410389a7,recommendation,My Travel Story,Highly recommend this destination.,#food,Praia Morena,travel_tip,198,0,3.05,2023-01-05
Pb104954f,U51dee7e2,recommendation,Amazing Experience,The food was delicious!,#culture,Praia Morena,recommendation,266,0,3.01,2023-01-24
Pcf353ef9,U98dedc97,cultural_info,My Travel Story,The food was delicious!,#beach,Morro do Moco,cultural_info,141,0,4.19,2024-03-27
P6f32d574,Uba5db877,recommendation,Cultural Insights,Highly recommend this destination.,#beach,Museu Nacional de História Natural,recommendation,7,0,3.6,2023-07-31
Pc7450f55,U5c80c538,cultural_info,Cultural Insights,The food was delicious!,#beach,Ilha do Mussulo,cultural_info,293,0,3.81,2023-06-25
P40fc9bee,U9a34874d,cultural_info,Cultural Insights,Had an unforgettable adventure.,#travel,Morro do Moco,recommendation,241,0,4.18,2023-04-19
P99a648f0,U5e8bf3f1,recommendation,Amazing Experience,Had an unforgettable adventure.,#culture,Morro do Moco,travel_tip,315,0,4.56,2023-11-16
Pf632f318,U3dae3e59,feedback,Amazing Experience,Had an unforgettable adventure.,#nature,Morro do Moco,recommendation,416,1,2.35,2023-04-10
Pa0fe78a7,U315c53d1,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#beach,Morro do Moco,feedback,440,0,2.5,2024-01-08
Pea91230b,U7a344254,feedback,Cultural Insights,The food was delicious!,#culture,Kalandula Falls,recommendation,33,1,1.38,2023-04-26
P43877222,U3b0ec6ce,travel_tip,Tips for Travelers,Highly recommend this destination.,#adventure,Museu Nacional de História Natural,feedback,260,0,3.31,2024-02-20
Pfe148951,Uac547c0f,recommendation,Cultural Insights,Visited a wonderful place!,#adventure,Quicama National Park,travel_tip,205,1,1.14,2023-09-02
Pb8f37c75,U920755bf,feedback,My Travel Story,Had an unforgettable adventure.,#culture,Praia Morena,cultural_info,106,1,2.86,2024-03-21
P57ecda87,U77adce0e,cultural_info,My Travel Story,Highly recommend this destination.,#food,Ilha do Mussulo,recommendation,378,1,3.17,2023-04-28
P44485538,Udd953fb1,travel_tip,Cultural Insights,Visited a wonderful place!,#culture,Morro do Moco,cultural_info,489,1,2.15,2023-03-13
P3912abcb,Uf4ab76d8,recommendation,Tips for Travelers,The food was delicious!,#culture,Ilha do Mussulo,recommendation,46,0,3.36,2023-05-23
P61fb34ea,Uc53b80be,recommendation,My Travel Story,Highly recommend this destination.,#culture,Quicama National Park,cultural_info,199,1,1.12,2023-07-20
Pb5d2ef6b,U26d29648,cultural_info,Cultural Insights,The food was delicious!,#culture,Ilha do Mussulo,cultural_info,45,0,1.15,2024-06-06
P5b5f1bb6,U7c38d03b,feedback,Cultural Insights,Visited a wonderful place!,#adventure,Quicama National Park,recommendation,0,0,4.29,2023-04-23
P76b171f3,Ud3f37f0f,cultural_info,Amazing Experience,Highly recommend this destination.,#culture,Ilha do Mussulo,travel_tip,320,0,2.44,2024-01-27
P8a9ed6c0,U83734365,travel_tip,Tips for Travelers,Highly recommend this destination.,#food,Morro do Moco,travel_tip,71,0,1.51,2024-07-22
P10ae28cf,U5e8bf3f1,cultural_info,Tips for Travelers,Highly recommend this destination.,#adventure,Ilha do Mussulo,feedback,68,0,3.09,2023-03-15
Pe14d3f5c,U7723c76a,recommendation,My Travel Story,Had an unforgettable adventure.,#food,Kalandula Falls,feedback,43,0,4.08,2024-03-01
Pd64cb342,Ud3f37f0f,travel_tip,Tips for Travelers,Highly recommend this destination.,#culture,Quicama National Park,travel_tip,282,1,1.86,2024-01-29
P0cd837f6,U7199b870,feedback,My Travel Story,Had an unforgettable adventure.,#nature,Praia Morena,travel_tip,433,0,3.49,2024-05-28
Pd83aa56d,U1c5121bb,travel_tip,Cultural Insights,Visited a wonderful place!,#travel,Quicama National Park,travel_tip,360,0,1.34,2023-04-26
P99cefef3,U204b76b7,travel_tip,Amazing Experience,Highly recommend this destination.,#food,Ilha do Mussulo,cultural_info,238,0,1.21,2024-06-19
P0bf0e32d,U0391faa2,recommendation,My Travel Story,Had an unforgettable adventure.,#food,Ilha do Mussulo,recommendation,350,0,3.13,2023-02-24
P205110e3,Uc31d4eba,cultural_info,Amazing Experience,Had an unforgettable adventure.,#culture,Quicama National Park,travel_tip,293,0,3.16,2024-03-07
P4112e9d3,Ue602b5c4,cultural_info,Cultural Insights,Highly recommend this destination.,#travel,Ilha do Mussulo,cultural_info,372,0,3.55,2023-03-04
Pfa1f0315,Ud8d76133,travel_tip,My Travel Story,Visited a wonderful place!,#food,Museu Nacional de História Natural,recommendation,146,1,3.9,2023-03-26
Pa2285db0,Uce7efba8,recommendation,Cultural Insights,The food was delicious!,#beach,Quicama National Park,cultural_info,140,0,4.9,2023-01-15
P17fa92ad,Ua03273e0,recommendation,My Travel Story,Highly recommend this destination.,#food,Kalandula Falls,cultural_info,413,0,3.07,2023-09-25
Pc8161c32,U0f2ab2a0,feedback,Tips for Travelers,Highly recommend this destination.,#nature,Praia Morena,cultural_info,43,0,2.29,2023-06-07
Pdf59e1f8,Uf30ab11d,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#beach,Ilha do Mussulo,travel_tip,371,0,4.18,2023-08-04
P20d0b761,U98dedc97,cultural_info,Amazing Experience,The food was delicious!,#travel,Praia Morena,feedback,237,1,2.08,2024-05-02
P49169628,Ud194954a,travel_tip,My Travel Story,Had an unforgettable adventure.,#food,Ilha do Mussulo,travel_tip,242,0,2.76,2023-05-29
P40ef2421,Uf5be1057,travel_tip,Amazing Experience,The food was delicious!,#culture,Kalandula Falls,cultural_info,492,0,1.31,2023-04-10
P3afd6c4d,U0451cd56,cultural_info,Tips for Travelers,The food was delicious!,#adventure,Museu Nacional de História Natural,cultural_info,410,0,1.1,2023-09-19
Pf291aa26,Ue7cacec0,travel_tip,Tips for Travelers,Highly recommend this destination.,#food,Ilha do Mussulo,feedback,266,0,4.85,2023-07-04
Pfa9844f6,U4971234c,recommendation,Amazing Experience,Visited a wonderful place!,#travel,Kalandula Falls,recommendation,268,0,4.34,2024-04-01
Pd2106e67,U3b0ec6ce,feedback,Cultural Insights,The food was delicious!,#beach,Praia Morena,recommendation,317,0,3.78,2023-02-28
P0bf7a466,Uc89367b1,feedback,Amazing Experience,Visited a wonderful place!,#travel,Quicama National Park,feedback,192,0,2.64,2023-04-24
Padb64b3f,U7bfc2dd3,feedback,Cultural Insights,The food was delicious!,#culture,Ilha do Mussulo,recommendation,327,1,1.69,2023-10-11
